entry_time,exit_time,direction,model,tag,entry,exit,stop,target,reason,risk_ticks,total_r,moved_be,partial_taken
2023-12-01 13:40:00,2023-12-01 13:41:00,long,ema_rev,ema_rev_long,18145.75,18141.9375,18142.0,18161.0,stop,15.0,-1.0167,False,False
2023-12-01 14:15:00,2023-12-01 14:16:00,long,pm_mom,pm_mom_long,18161.5,18157.9375,18158.0,18168.5,stop,14.0,-1.0179,False,False
2023-12-04 10:21:00,2023-12-04 10:22:00,long,vwap_rev,vwap_rev_long,17959.0,17953.9375,17954.0,17996.25,stop,20.0,-1.0125,False,False
2023-12-04 10:36:00,2023-12-04 10:38:00,long,ema_rev,ema_rev_long,17891.75,17883.1875,17883.25,17920.5,stop,34.0,-1.0074,False,False
2023-12-04 11:34:00,2023-12-04 11:35:00,long,kalman_mom,kalman_mom_long,17927.0,17923.4375,17923.5,17935.75,stop,14.0,-1.0179,False,False
2023-12-04 12:59:00,2023-12-04 13:01:00,long,pd_rev,pd_pdl_long,18016.5,18007.1875,18007.25,18035.0,stop,37.0,-1.0068,False,False
2023-12-04 14:13:00,2023-12-04 14:16:00,long,pm_mom,pm_mom_long,17975.25,17982.4375,17967.25,17991.25,trail,32.0,0.8984,True,True
2023-12-05 11:32:00,2023-12-05 11:33:00,short,trend,trend_cont_short,18034.0,18042.3125,18042.25,18009.0,stop,33.0,-1.0076,False,False
2023-12-05 12:07:00,2023-12-05 12:10:00,long,kalman_mom,kalman_mom_long,18036.25,18043.9375,18028.0,18057.0,trail,33.0,0.9318,True,True
2023-12-05 12:45:00,2023-12-05 12:47:00,long,ema_rev,ema_rev_long,17993.75,17985.6875,17985.75,18017.75,trail,32.0,-1.0078,False,True
2023-12-05 13:44:00,2023-12-05 13:46:00,long,pm_mom,pm_mom_long,18032.0,18025.4375,18025.5,18045.0,stop,26.0,-1.0096,False,False
2023-12-05 14:08:00,2023-12-05 14:10:00,long,ou_rev,ou_rev_long,18014.0,18025.4375,18008.5,18031.25,trail,22.0,2.0795,True,True
2023-12-06 10:03:00,2023-12-06 10:05:00,long,or_rev,or_rev_long,18075.25,18068.4375,18068.5,18138.0,stop,27.0,-1.0093,False,False
2023-12-06 10:15:00,2023-12-06 10:16:00,long,kalman_mom,kalman_mom_long,18109.5,18119.5,18105.5,18119.5,target,16.0,2.5,False,False
2023-12-06 10:27:00,2023-12-06 10:29:00,long,vwap_rev,vwap_rev_long,18035.5,18052.9375,18026.25,18102.5,trail,37.0,1.8851,True,True
2023-12-07 11:33:00,2023-12-07 11:35:00,long,kalman_mom,kalman_mom_long,18138.25,18152.4375,18129.25,18160.75,trail,36.0,1.5764,True,True
2023-12-07 11:45:00,2023-12-07 11:48:00,long,trend,trend_cont_long,18164.0,18177.6875,18155.75,18180.5,trail,33.0,1.6591,True,True
2023-12-08 10:31:00,2023-12-08 10:32:00,long,kalman_mom,kalman_mom_long,18242.75,18237.6875,18237.75,18255.25,stop,20.0,-1.0125,False,False
2023-12-08 13:33:00,2023-12-08 13:36:00,long,pm_mom,pm_mom_long,18227.0,18230.6875,18222.0,18237.0,trail,20.0,0.7375,True,True
2023-12-11 12:36:00,2023-12-11 12:40:00,long,kalman_mom,kalman_mom_long,18341.75,18349.9375,18337.75,18351.75,trail,16.0,2.0469,True,True
2023-12-12 13:32:00,2023-12-12 13:33:00,long,pm_mom,pm_mom_long,18451.25,18444.4375,18444.5,18464.75,stop,27.0,-1.0093,False,False
2023-12-12 13:46:00,2023-12-12 13:48:00,long,kalman_mom,kalman_mom_long,18457.25,18462.1875,18453.5,18466.5,trail,15.0,1.3167,True,True
2023-12-12 13:58:00,2023-12-12 14:01:00,long,trend,trend_cont_long,18471.25,18471.1875,18464.75,18484.25,trail,26.0,-0.0096,True,True
2023-12-13 11:27:00,2023-12-13 11:29:00,long,vwap_rev,vwap_rev_long,18543.5,18552.4375,18540.5,18568.0,trail,12.0,2.9792,True,True
2023-12-14 10:19:00,2023-12-14 10:21:00,long,vwap_rev,vwap_rev_long,18738.25,18751.1875,18726.75,18777.0,trail,46.0,1.125,True,True
2023-12-14 10:45:00,2023-12-14 10:48:00,long,ou_rev,ou_rev_long,18721.75,18721.6875,18712.25,18765.75,trail,38.0,-0.0066,True,True
2023-12-14 10:50:00,2023-12-14 10:52:00,long,ou_rev,ou_rev_long,18724.5,18741.1875,18707.5,18764.0,trail,68.0,0.9816,True,True
2023-12-15 12:54:00,2023-12-15 12:56:00,long,ema_rev,ema_rev_long,18760.75,18760.6875,18757.0,18774.25,trail,15.0,-0.0167,True,True
2023-12-15 13:30:00,2023-12-15 13:32:00,long,pm_mom,pm_mom_long,18777.0,18776.9375,18770.75,18789.5,trail,25.0,-0.01,True,True
2023-12-15 13:46:00,2023-12-15 13:47:00,long,ou_rev,ou_rev_long,18721.75,18716.6875,18716.75,18776.0,stop,20.0,-1.0125,False,False
2023-12-18 11:32:00,2023-12-18 11:34:00,long,kalman_mom,kalman_mom_long,18847.0,18841.9375,18842.0,18859.5,stop,20.0,-1.0125,False,False
2023-12-18 13:32:00,2023-12-18 13:34:00,long,pm_mom,pm_mom_long,18893.5,18897.9375,18890.75,18899.0,trail,11.0,1.6136,True,True
2023-12-19 12:55:00,2023-12-19 12:57:00,long,kalman_mom,kalman_mom_long,18938.75,18935.4375,18935.5,18947.0,stop,13.0,-1.0192,False,False
2023-12-19 13:30:00,2023-12-19 13:32:00,long,pm_mom,pm_mom_long,18931.5,18931.4375,18925.75,18943.0,trail,23.0,-0.0109,True,True
2023-12-20 10:01:00,2023-12-20 10:06:00,long,trend,trend_cont_long,18962.25,18974.9375,18949.75,18987.25,trail,50.0,1.015,False,True
2023-12-20 12:34:00,2023-12-20 12:36:00,long,ema_rev,ema_rev_long,18970.25,18978.1875,18963.0,18984.0,trail,29.0,1.0948,True,True
2023-12-21 10:04:00,2023-12-21 10:05:00,long,or_rev,or_rev_long,18831.0,18827.6875,18827.75,18871.0,stop,13.0,-1.0192,False,False
2023-12-21 10:12:00,2023-12-21 10:14:00,short,trend,trend_cont_short,18797.0,18811.0625,18811.0,18769.0,stop,56.0,-1.0045,False,False
2023-12-21 10:24:00,2023-12-21 10:25:00,long,kalman_mom,kalman_mom_long,18867.5,18864.4375,18864.5,18875.0,stop,12.0,-1.0208,False,False
2023-12-21 12:15:00,2023-12-21 12:18:00,long,vwap_rev,vwap_rev_long,18779.5,18779.4375,18772.75,18834.25,trail,27.0,-0.0093,True,True
2023-12-21 13:30:00,2023-12-21 13:32:00,long,pm_mom,pm_mom_long,18807.25,18819.6875,18799.25,18823.25,trail,32.0,1.5547,True,True
2023-12-22 11:07:00,2023-12-22 11:08:00,long,vwap_rev,vwap_rev_long,18921.25,18915.1875,18915.25,18956.0,stop,24.0,-1.0104,False,False
2023-12-22 13:31:00,2023-12-22 13:39:00,long,pm_mom,pm_mom_long,18960.75,18955.1875,18955.25,18971.75,stop,22.0,-1.0114,False,False
2023-12-22 14:09:00,2023-12-22 14:10:00,long,vwap_rev,vwap_rev_long,18914.5,18910.4375,18910.5,18947.5,stop,16.0,-1.0156,False,False
2023-12-22 14:28:00,2023-12-22 14:30:00,long,ema_rev,ema_rev_long,18859.75,18859.6875,18851.25,18888.0,trail,34.0,-0.0074,True,True
2023-12-26 13:31:00,2023-12-26 13:34:00,long,pm_mom,pm_mom_long,19002.75,18999.6875,18999.75,19008.75,stop,12.0,-1.0208,False,False
2023-12-27 10:18:00,2023-12-27 10:21:00,long,or_rev,or_rev_long,19012.0,19011.9375,19004.25,19046.5,trail,31.0,-0.0081,True,True
2023-12-27 11:04:00,2023-12-27 11:09:00,long,ou_rev,ou_rev_long,19016.0,19007.9375,19008.0,19031.75,stop,32.0,-1.0078,False,False
2023-12-27 11:49:00,2023-12-27 11:50:00,long,kalman_mom,kalman_mom_long,19033.0,19029.9375,19030.0,19040.5,stop,12.0,-1.0208,False,False
2023-12-27 13:31:00,2023-12-27 13:33:00,long,pm_mom,pm_mom_long,19057.25,19050.4375,19050.5,19070.75,stop,27.0,-1.0093,False,False
2023-12-27 14:02:00,2023-12-27 14:03:00,long,ema_rev,ema_rev_long,19025.5,19014.4375,19014.5,19049.25,stop,44.0,-1.0057,False,False
2023-12-27 14:11:00,2023-12-27 14:19:00,short,trend,trend_cont_short,19016.75,19016.8125,19023.25,19002.0,trail,26.0,-0.0096,True,True
2023-12-28 10:08:00,2023-12-28 10:10:00,long,or_rev,or_rev_long,19050.5,19056.4375,19043.5,19081.0,trail,28.0,0.8482,True,True
2023-12-28 10:13:00,2023-12-28 10:15:00,long,ou_rev,ou_rev_long,19054.75,19046.9375,19047.0,19068.5,stop,31.0,-1.0081,False,False
2023-12-28 10:53:00,2023-12-28 10:55:00,long,kalman_mom,kalman_mom_long,19084.5,19080.6875,19080.75,19094.0,stop,15.0,-1.0167,False,False
2023-12-28 13:31:00,2023-12-28 13:37:00,long,pm_mom,pm_mom_long,19063.0,19071.1875,19057.5,19074.0,trail,22.0,1.4886,True,True
2023-12-29 10:37:00,2023-12-29 10:39:00,long,ou_rev,ou_rev_long,19016.5,19008.1875,19008.25,19032.75,stop,33.0,-1.0076,False,False
2023-12-29 10:45:00,2023-12-29 10:47:00,long,vwap_rev,vwap_rev_long,18977.5,18977.4375,18971.25,19026.0,trail,25.0,-0.01,True,True
2023-12-29 11:49:00,2023-12-29 11:51:00,long,kalman_mom,kalman_mom_long,18912.75,18921.9375,18908.0,18924.5,trail,19.0,1.9342,True,True
2023-12-29 13:33:00,2023-12-29 13:34:00,long,pm_mom,pm_mom_long,18949.0,18942.1875,18942.25,18962.5,stop,27.0,-1.0093,False,False
2024-01-02 09:56:00,2024-01-02 09:57:00,long,ema_rev,ema_rev_long,18677.25,18671.6875,18671.75,18711.5,stop,22.0,-1.0114,False,False
2024-01-02 10:10:00,2024-01-02 10:14:00,long,or_rev,or_rev_long,18701.75,18712.1875,18688.25,18762.0,trail,54.0,0.7731,False,True
2024-01-02 10:19:00,2024-01-02 10:21:00,short,trend,trend_cont_short,18684.0,18675.0625,18696.0,18660.0,trail,48.0,0.7448,True,True
2024-01-02 10:29:00,2024-01-02 10:32:00,short,trend,trend_cont_short,18660.5,18643.8125,18682.75,18616.0,trail,89.0,0.75,True,True
2024-01-02 11:04:00,2024-01-02 11:05:00,long,kalman_mom,kalman_mom_long,18658.5,18671.5,18653.25,18671.5,target,21.0,2.4762,False,False
2024-01-03 09:52:00,2024-01-03 09:53:00,long,sweep,sweep_pdl_long,18578.75,18561.6875,18561.75,18621.25,stop,68.0,-1.0037,False,False
2024-01-03 10:16:00,2024-01-03 10:18:00,long,vwap_rev,vwap_rev_long,18511.75,18511.6875,18508.0,18556.25,trail,15.0,-0.0167,True,True
2024-01-03 11:42:00,2024-01-03 11:44:00,long,ema_rev,ema_rev_long,18505.25,18514.6875,18500.5,18525.0,trail,19.0,1.9868,True,True
2024-01-03 12:59:00,2024-01-03 13:01:00,long,kalman_mom,kalman_mom_long,18540.0,18549.4375,18533.25,18557.0,trail,27.0,1.3981,True,True
2024-01-04 10:14:00,2024-01-04 10:15:00,short,vwap_rev,vwap_rev_short,18454.75,18462.3125,18462.25,18421.75,stop,30.0,-1.0083,False,False
2024-01-04 10:46:00,2024-01-04 10:49:00,short,ou_rev,ou_rev_short,18463.5,18470.3125,18470.25,18430.75,stop,27.0,-1.0093,False,False
2024-01-04 10:53:00,2024-01-04 10:55:00,short,ou_rev,ou_rev_short,18472.75,18472.8125,18483.75,18433.0,trail,44.0,-0.0057,True,True
2024-01-04 12:02:00,2024-01-04 12:03:00,short,kalman_mom,kalman_mom_short,18465.75,18457.0,18469.25,18457.0,target,14.0,2.5,False,False
2024-01-04 13:31:00,2024-01-04 13:35:00,long,pm_mom,pm_mom_long,18463.5,18456.4375,18456.5,18477.5,stop,28.0,-1.0089,False,False
2024-01-05 10:05:00,2024-01-05 10:07:00,short,ou_rev,ou_rev_short,18481.5,18481.5625,18487.25,18423.0,trail,23.0,-0.0109,True,True
2024-01-05 10:11:00,2024-01-05 10:17:00,short,ou_rev,ou_rev_short,18484.0,18459.3125,18497.0,18431.5,trail,52.0,1.899,True,True
2024-01-05 10:33:00,2024-01-05 10:35:00,long,kalman_mom,kalman_mom_long,18490.0,18503.1875,18484.75,18503.0,trail,21.0,2.5119,True,True
2024-01-08 10:01:00,2024-01-08 10:04:00,short,or_rev,or_rev_short,18564.5,18564.5625,18575.75,18483.0,trail,45.0,-0.0056,True,True
2024-01-08 10:15:00,2024-01-08 10:16:00,long,kalman_mom,kalman_mom_long,18566.5,18574.0,18563.5,18574.0,target,12.0,2.5,False,False
2024-01-09 13:44:00,2024-01-09 13:47:00,short,trend,trend_cont_short,18752.5,18752.5625,18758.25,18739.75,trail,23.0,-0.0109,True,True
2024-01-09 13:53:00,2024-01-09 13:57:00,long,kalman_mom,kalman_mom_long,18795.0,18782.4375,18782.5,18826.25,stop,50.0,-1.005,False,False
2024-01-09 14:26:00,2024-01-09 14:29:00,short,trend,trend_cont_short,18763.5,18750.0625,18771.75,18747.0,trail,33.0,1.6288,True,True
2024-01-10 10:04:00,2024-01-10 10:06:00,long,or_rev,or_rev_long,18754.25,18754.1875,18745.25,18796.0,trail,36.0,-0.0069,True,True
2024-01-10 10:22:00,2024-01-10 10:24:00,long,kalman_mom,kalman_mom_long,18788.25,18781.9375,18782.0,18804.0,trail,25.0,-1.01,False,True
2024-01-10 10:29:00,2024-01-10 10:33:00,long,trend,trend_cont_long,18799.5,18809.9375,18784.75,18829.0,trail,59.0,0.7076,True,True
2024-01-10 10:37:00,2024-01-10 10:38:00,long,trend,trend_cont_long,18808.25,18799.4375,18799.5,18825.75,stop,35.0,-1.0071,False,False
2024-01-10 10:42:00,2024-01-10 10:44:00,long,trend,trend_cont_long,18813.0,18828.4375,18803.0,18833.0,trail,40.0,1.5437,True,True
2024-01-10 13:32:00,2024-01-10 13:34:00,long,pm_mom,pm_mom_long,18854.0,18860.6875,18846.5,18869.0,trail,30.0,0.8917,True,True
2024-01-11 10:02:00,2024-01-11 10:03:00,long,or_rev,or_rev_long,18884.0,18870.6875,18870.75,18950.5,stop,53.0,-1.0047,False,False
2024-01-11 10:34:00,2024-01-11 10:35:00,long,kalman_mom,kalman_mom_long,18831.75,18828.6875,18828.75,18839.25,stop,12.0,-1.0208,False,False
2024-01-11 10:42:00,2024-01-11 10:43:00,long,trend,trend_cont_long,18841.25,18827.4375,18827.5,18868.75,stop,55.0,-1.0045,False,False
2024-01-11 10:59:00,2024-01-11 11:03:00,short,trend,trend_cont_short,18800.0,18779.0625,18813.0,18774.0,trail,52.0,1.6106,True,True
2024-01-11 11:07:00,2024-01-11 11:09:00,short,trend,trend_cont_short,18789.75,18779.5625,18800.75,18767.75,trail,44.0,0.9261,True,True
2024-01-11 11:17:00,2024-01-11 11:19:00,long,ema_rev,ema_rev_long,18727.5,18719.1875,18719.25,18771.75,stop,33.0,-1.0076,False,False
2024-01-11 11:25:00,2024-01-11 11:31:00,long,pd_rev,pd_pdl_long,18745.5,18731.9375,18732.0,18842.75,stop,54.0,-1.0046,False,False
2024-01-11 13:31:00,2024-01-11 13:33:00,long,pm_mom,pm_mom_long,18835.25,18826.6875,18826.75,18852.25,stop,34.0,-1.0074,False,False
2024-01-12 10:06:00,2024-01-12 10:08:00,long,or_rev,or_rev_long,18910.25,18939.1875,18895.5,18943.0,trail,59.0,1.9619,True,True
2024-01-12 10:35:00,2024-01-12 10:38:00,long,kalman_mom,kalman_mom_long,18918.75,18908.4375,18908.5,18944.5,stop,41.0,-1.0061,False,False
2024-01-12 10:55:00,2024-01-12 10:57:00,long,vwap_rev,vwap_rev_long,18861.5,18880.6875,18854.25,18923.75,trail,29.0,2.6466,True,True
2024-01-15 10:06:00,2024-01-15 10:09:00,long,or_rev,or_rev_long,18892.25,18888.4375,18888.5,18900.5,stop,15.0,-1.0167,False,False
2024-01-16 10:17:00,2024-01-16 10:19:00,long,sweep,sweep_pdl_long,18888.75,18909.1875,18873.75,18926.25,trail,60.0,1.3625,True,True
2024-01-16 10:22:00,2024-01-16 10:24:00,long,kalman_mom,kalman_mom_long,18914.25,18930.9375,18907.75,18930.5,trail,26.0,2.5673,True,True
2024-01-17 09:53:00,2024-01-17 09:55:00,long,ema_rev,ema_rev_long,18659.75,18659.6875,18650.75,18689.5,trail,36.0,-0.0069,True,True
2024-01-17 10:02:00,2024-01-17 10:04:00,long,or_rev,or_rev_long,18643.0,18663.1875,18630.0,18733.25,trail,52.0,1.5529,True,True
2024-01-17 10:15:00,2024-01-17 10:17:00,long,kalman_mom,kalman_mom_long,18690.5,18690.4375,18679.25,18718.5,trail,45.0,-0.0056,True,True
2024-01-17 10:40:00,2024-01-17 10:48:00,long,trend,trend_cont_long,18715.0,18727.9375,18695.5,18754.0,trail,78.0,0.6635,False,True
2024-01-18 10:05:00,2024-01-18 10:06:00,long,vwap_rev,vwap_rev_long,18933.75,18927.6875,18927.75,18967.25,stop,24.0,-1.0104,False,False
2024-01-18 12:48:00,2024-01-18 12:51:00,long,kalman_mom,kalman_mom_long,18965.5,18958.6875,18958.75,18982.5,stop,27.0,-1.0093,False,False
2024-01-18 13:34:00,2024-01-18 13:37:00,long,pm_mom,pm_mom_long,18923.75,18933.1875,18915.25,18940.75,trail,34.0,1.1103,True,True
2024-01-18 13:43:00,2024-01-18 13:59:00,long,trend,trend_cont_long,18951.25,18962.6875,18933.75,18986.25,trail,70.0,0.6536,False,True
2024-01-19 10:10:00,2024-01-19 10:12:00,long,ou_rev,ou_rev_long,19115.5,19132.6875,19109.75,19137.0,trail,23.0,2.9891,True,True
2024-01-22 10:32:00,2024-01-22 10:33:00,long,ou_rev,ou_rev_long,19417.0,19406.9375,19407.0,19469.5,stop,40.0,-1.0063,False,False
2024-01-22 10:38:00,2024-01-22 10:41:00,long,ou_rev,ou_rev_long,19418.0,19417.9375,19405.0,19465.25,trail,52.0,-0.0048,True,True
2024-01-22 10:50:00,2024-01-22 10:52:00,long,vwap_rev,vwap_rev_long,19390.25,19408.6875,19379.5,19458.75,trail,43.0,1.7151,True,True
2024-01-22 12:31:00,2024-01-22 12:33:00,long,kalman_mom,kalman_mom_long,19437.0,19429.6875,19429.75,19455.0,stop,29.0,-1.0086,False,False
2024-01-22 13:38:00,2024-01-22 13:40:00,long,pm_mom,pm_mom_long,19403.0,19409.6875,19398.25,19412.5,trail,19.0,1.4079,True,True
2024-01-23 11:36:00,2024-01-23 11:38:00,long,pd_rev,pd_pdl_long,19378.0,19387.6875,19368.25,19398.5,trail,39.0,0.9936,True,True
2024-01-23 12:54:00,2024-01-23 12:56:00,long,kalman_mom,kalman_mom_long,19416.5,19426.1875,19413.0,19425.25,trail,14.0,2.7679,True,True
2024-01-24 11:43:00,2024-01-24 11:44:00,long,kalman_mom,kalman_mom_long,19661.25,19656.6875,19656.75,19672.5,stop,18.0,-1.0139,False,False
2024-01-24 13:19:00,2024-01-24 13:21:00,long,ema_rev,ema_rev_long,19668.5,19679.9375,19658.75,19691.0,trail,39.0,1.1731,False,True
2024-01-24 13:44:00,2024-01-24 13:46:00,short,trend,trend_cont_short,19656.5,19639.0625,19667.25,19635.0,trail,43.0,1.6221,True,True
2024-01-24 13:50:00,2024-01-24 13:52:00,short,trend,trend_cont_short,19646.5,19646.5625,19653.25,19633.0,trail,27.0,-0.0093,True,True
2024-01-25 10:00:00,2024-01-25 10:02:00,long,vwap_rev,vwap_rev_long,19609.75,19609.6875,19605.75,19631.5,trail,16.0,-0.0156,True,True
2024-01-25 12:37:00,2024-01-25 12:41:00,long,vwap_rev,vwap_rev_long,19592.75,19606.6875,19582.5,19641.25,trail,41.0,1.3598,True,True
2024-01-25 13:44:00,2024-01-25 13:46:00,long,pm_mom,pm_mom_long,19576.0,19575.9375,19572.25,19583.5,trail,15.0,-0.0167,True,True
2024-01-25 14:08:00,2024-01-25 14:11:00,short,trend,trend_cont_short,19500.75,19500.8125,19512.5,19477.25,trail,47.0,-0.0053,True,True
2024-01-25 14:19:00,2024-01-25 14:20:00,short,trend,trend_cont_short,19502.75,19507.8125,19507.75,19483.25,stop,20.0,-1.0125,False,False
2024-01-25 14:27:00,2024-01-25 14:28:00,short,trend,trend_cont_short,19504.5,19509.5625,19509.5,19483.25,stop,20.0,-1.0125,False,False
2024-01-26 09:50:00,2024-01-26 09:52:00,long,pd_rev,pd_pdl_long,19486.5,19486.4375,19479.25,19501.0,trail,29.0,-0.0086,True,True
2024-01-26 10:00:00,2024-01-26 10:01:00,long,sweep,sweep_pdl_long,19490.0,19472.9375,19473.0,19532.5,stop,68.0,-1.0037,False,False
2024-01-26 10:19:00,2024-01-26 10:21:00,long,or_rev,or_rev_long,19467.0,19482.6875,19457.75,19490.5,trail,37.0,1.6959,True,True
2024-01-26 10:32:00,2024-01-26 10:34:00,long,kalman_mom,kalman_mom_long,19528.75,19543.9375,19518.75,19553.75,trail,40.0,1.5188,True,True
2024-01-29 11:02:00,2024-01-29 11:06:00,long,ou_rev,ou_rev_long,19470.25,19479.4375,19460.5,19492.25,trail,39.0,0.9423,True,True
2024-01-29 13:30:00,2024-01-29 13:32:00,long,pm_mom,pm_mom_long,19538.0,19537.9375,19533.0,19548.0,trail,20.0,-0.0125,True,True
2024-01-30 10:05:00,2024-01-30 10:06:00,long,or_rev,or_rev_long,19585.0,19573.1875,19573.25,19610.5,stop,47.0,-1.0053,False,False
2024-01-30 10:47:00,2024-01-30 10:50:00,long,ou_rev,ou_rev_long,19576.5,19583.1875,19565.75,19597.75,trail,43.0,0.6221,False,True
2024-01-30 10:56:00,2024-01-30 10:58:00,long,ou_rev,ou_rev_long,19566.75,19576.6875,19558.5,19595.75,trail,33.0,1.2045,True,True
2024-01-30 11:20:00,2024-01-30 11:22:00,long,ou_rev,ou_rev_long,19574.0,19580.6875,19568.75,19593.0,trail,21.0,1.2738,True,True
2024-01-31 10:13:00,2024-01-31 10:14:00,long,ou_rev,ou_rev_long,19298.5,19291.4375,19291.5,19322.0,stop,28.0,-1.0089,False,False
2024-01-31 10:21:00,2024-01-31 10:23:00,long,ou_rev,ou_rev_long,19291.0,19290.9375,19285.0,19317.5,trail,24.0,-0.0104,True,True
2024-01-31 10:35:00,2024-01-31 10:37:00,long,vwap_rev,vwap_rev_long,19250.0,19241.9375,19242.0,19308.25,stop,32.0,-1.0078,False,False
2024-01-31 11:50:00,2024-01-31 11:53:00,long,kalman_mom,kalman_mom_long,19279.0,19270.9375,19271.0,19299.0,stop,32.0,-1.0078,False,False
2024-01-31 13:46:00,2024-01-31 13:48:00,long,pm_mom,pm_mom_long,19329.5,19335.4375,19322.5,19343.5,trail,28.0,0.8482,False,True
2024-02-01 10:03:00,2024-02-01 10:05:00,long,ou_rev,ou_rev_long,19227.25,19260.1875,19220.0,19253.0,trail,29.0,4.5431,True,True
2024-02-02 10:19:00,2024-02-02 10:20:00,long,kalman_mom,kalman_mom_long,19532.0,19524.9375,19525.0,19549.5,stop,28.0,-1.0089,False,False
2024-02-02 13:41:00,2024-02-02 13:42:00,long,pm_mom,pm_mom_long,19657.0,19648.9375,19649.0,19673.0,stop,32.0,-1.0078,False,False
2024-02-05 09:52:00,2024-02-05 09:55:00,long,ou_rev,ou_rev_long,19630.75,19630.6875,19617.25,19653.0,trail,54.0,-0.0046,True,True
2024-02-05 10:10:00,2024-02-05 10:12:00,long,ou_rev,ou_rev_long,19603.25,19616.1875,19597.25,19640.25,trail,24.0,2.1562,True,True
2024-02-06 10:01:00,2024-02-06 10:05:00,short,trend,trend_cont_short,19588.25,19588.3125,19617.25,19530.25,trail,116.0,-0.0022,True,True
2024-02-06 10:07:00,2024-02-06 10:10:00,long,or_rev,or_rev_long,19576.75,19576.6875,19567.25,19676.25,trail,38.0,-0.0066,True,True
2024-02-06 10:55:00,2024-02-06 10:57:00,long,ou_rev,ou_rev_long,19574.25,19587.6875,19555.0,19609.75,trail,77.0,0.6981,False,True
2024-02-06 11:05:00,2024-02-06 11:07:00,long,ou_rev,ou_rev_long,19577.25,19586.1875,19567.25,19608.25,trail,40.0,0.8938,True,True
2024-02-06 11:15:00,2024-02-06 11:17:00,long,ou_rev,ou_rev_long,19568.5,19584.9375,19563.0,19606.75,trail,22.0,2.9886,True,True
2024-02-07 10:22:00,2024-02-07 10:25:00,long,kalman_mom,kalman_mom_long,19759.25,19778.9375,19751.75,19778.0,trail,30.0,2.625,True,True
2024-02-08 13:30:00,2024-02-08 13:32:00,long,pm_mom,pm_mom_long,19823.25,19826.6875,19820.5,19828.75,trail,11.0,1.25,True,True
2024-02-08 14:10:00,2024-02-08 14:12:00,long,ema_rev,ema_rev_long,19788.25,19797.4375,19782.25,19803.5,trail,24.0,1.5312,True,True
2024-02-09 10:32:00,2024-02-09 10:34:00,long,kalman_mom,kalman_mom_long,19912.25,19912.1875,19903.25,19934.75,trail,36.0,-0.0069,True,True
2024-02-09 13:30:00,2024-02-09 13:31:00,long,pm_mom,pm_mom_long,19977.5,19974.6875,19974.75,19983.0,stop,11.0,-1.0227,False,False
2024-02-12 11:43:00,2024-02-12 11:44:00,long,kalman_mom,kalman_mom_long,20046.75,20043.6875,20043.75,20054.25,stop,12.0,-1.0208,False,False
2024-02-12 13:43:00,2024-02-12 13:46:00,long,ema_rev,ema_rev_long,19942.75,19955.6875,19932.5,19978.5,trail,41.0,1.2622,False,True
2024-02-12 13:58:00,2024-02-12 14:00:00,long,pm_mom,pm_mom_long,19968.0,19967.9375,19961.0,19982.0,trail,28.0,-0.0089,True,True
2024-02-13 10:02:00,2024-02-13 10:03:00,long,trend,trend_cont_long,19610.5,19603.9375,19604.0,19625.25,stop,26.0,-1.0096,False,False
2024-02-13 10:24:00,2024-02-13 10:26:00,long,kalman_mom,kalman_mom_long,19640.5,19659.1875,19630.0,19666.75,trail,42.0,1.7798,True,True
2024-02-13 10:40:00,2024-02-13 10:57:00,long,trend,trend_cont_long,19719.5,19689.4375,19689.5,19779.5,stop,120.0,-1.0021,False,False
2024-02-13 11:36:00,2024-02-13 11:37:00,short,trend,trend_cont_short,19681.0,19686.5625,19686.5,19670.0,stop,22.0,-1.0114,False,False
2024-02-13 11:48:00,2024-02-13 11:51:00,long,trend,trend_cont_long,19705.75,19696.6875,19696.75,19723.75,stop,36.0,-1.0069,False,False
2024-02-13 13:53:00,2024-02-13 13:55:00,long,ema_rev,ema_rev_long,19596.5,19596.4375,19592.0,19612.0,trail,18.0,-0.0139,True,True
2024-02-14 10:59:00,2024-02-14 11:00:00,long,ema_rev,ema_rev_long,19700.25,19695.9375,19696.0,19728.0,stop,17.0,-1.0147,False,False
2024-02-14 11:06:00,2024-02-14 11:11:00,long,or_rev,or_rev_long,19669.5,19669.4375,19659.5,19722.25,trail,40.0,-0.0063,True,True
2024-02-14 11:17:00,2024-02-14 11:20:00,long,vwap_rev,vwap_rev_long,19654.5,19668.1875,19644.75,19722.75,trail,39.0,1.4038,True,True
2024-02-14 11:28:00,2024-02-14 11:31:00,long,kalman_mom,kalman_mom_long,19692.5,19699.1875,19682.5,19717.5,trail,40.0,0.6687,False,True
2024-02-14 13:32:00,2024-02-14 13:34:00,long,pm_mom,pm_mom_long,19707.25,19717.1875,19699.5,19722.75,trail,31.0,1.2823,True,True
2024-02-15 10:00:00,2024-02-15 10:02:00,long,ou_rev,ou_rev_long,19758.0,19757.9375,19752.0,19798.5,trail,24.0,-0.0104,True,True
2024-02-15 10:05:00,2024-02-15 10:07:00,long,ou_rev,ou_rev_long,19748.5,19767.6875,19737.75,19792.25,trail,43.0,1.7849,True,True
2024-02-15 11:11:00,2024-02-15 11:14:00,long,vwap_rev,vwap_rev_long,19733.0,19751.4375,19721.25,19781.25,trail,47.0,1.5691,True,True
